sequence_id,prompt,n_frames,mm_mae,mm_rmse,mm_dtw_mae,mm_pearson_r,mm_r2,kin_mae,kin_rmse,kin_dtw_mae,kin_pearson_r,kin_r2,kin_timing_s,mm_timing_s
sitting_while_Playing_handsome_clip1,sitting while playing handsome,125,0.014429900795221329,0.023717746138572693,0.014429900795221329,-8.094126258129108e-09,-43231.02734375,0.013155058026313782,0.016141485422849655,0.013155058026313782,0.0,-92080.640625,0.17497920900132158,0.055845625000074506
sitting_while_Salute_2_clip1,sitting while salute,143,0.014434156008064747,0.024041641503572464,0.014434155076742172,1.0008657236326712e-09,-25448.69140625,0.013675744645297527,0.017627878114581108,0.013675744645297527,0.0,-77397.859375,0.1987044169982255,0.0547806669928832
sitting_while_Salute_clip1,sitting while salute,133,0.014435327611863613,0.024231821298599243,0.014435329474508762,-3.778187984693204e-09,-20284.083984375,0.014157799072563648,0.019039111211895943,0.014157799072563648,0.0,-59732.171875,0.1830416660013725,0.055710000000544824
sitting_while_Stand_up_2_clip1,sitting while stand up,148,0.014435687102377415,0.02405821718275547,0.014435687102377415,-1.9380403948332514e-09,-30665.994140625,0.013927385210990906,0.018194422125816345,0.013927385210990906,0.0,-74290.8203125,0.18489545799820917,0.05988170800264925
sitting_and_Butt_Kick_at_the_same_time_clip1,sitting and butt kick at the same time,107,0.014436440542340279,0.023593896999955177,0.014436440542340279,-1.675579319737608e-08,-22265.501953125,0.016208671033382416,0.022560039535164833,0.016208671033382416,0.0,-49988.046875,0.1611496250006894,0.04855054200743325
walking_while_Hand_touches_neck_clip1,walking while hand touches neck,210,0.014442149549722672,0.024389104917645454,0.014442147687077522,3.5936065234665193e-09,-25284.015625,0.01809808798134327,0.02738017775118351,0.01809808798134327,0.0,-77479.53125,0.27622737500132644,0.06357774999924004
standing_during_Hold_with_both_hands_clip1,standing during hold with both hands,208,0.0144435940310359,0.023929554969072342,0.014443593099713326,-1.4688957605812902e-08,-145856.09375,0.01321033202111721,0.01641814224421978,0.01321033202111721,0.0,-340956.4375,0.2539523330015072,0.06573808299435768
Shaking_head_and_head_during_standing_1_clip1,shaking head and head during standing,204,0.014450529590249062,0.024172544479370117,0.014450529590249062,-1.9277862861599715e-08,-85869.4296875,0.012835186906158924,0.015684884041547775,0.012835186906158924,0.0,-211593.8125,0.17776658299999326,0.05847395800810773
Playing_with_a_water_gun_during_sitting_2_clip1,playing with a water gun during sitting,192,0.01445080153644085,0.023773757740855217,0.0144507996737957,1.6591366502893834e-08,-32379.130859375,0.013201851397752762,0.016433678567409515,0.013201851397752762,0.0,-98114.859375,0.17357416699996975,0.05581087501195725
sitting_while_Shake_your_head_clip1,sitting while shake your head,129,0.014450997114181519,0.024112118408083916,0.01445099525153637,-4.937032449525702e-10,-28888.69140625,0.013259966857731342,0.016428153961896896,0.013259966857731342,0.0,-72804.1171875,0.16636012500021025,0.05510949999734294
Hand_touches_neck_and_standing_at_the_same_time_2_clip1,hand touches neck and standing at the same time,154,0.01445730123668909,0.02658882550895214,0.01445730123668909,-3.2320199849777964e-09,-25928.583984375,0.015845205634832382,0.026413965970277786,0.015845205634832382,0.0,-68590.765625,0.15782904200000303,0.04855329199926928
Drinking_through_a_straw_during_sitting_1_clip1,drinking through a straw during sitting,256,0.014459721744060516,0.023609235882759094,0.014459723606705666,-1.21567769184594e-08,-35336.53125,0.013280762359499931,0.016850531101226807,0.013280762359499931,0.0,-110771.2734375,0.24957229200003894,0.06251970799348783
Simultaneously_standing_and_Playing_with_a_top_clip1,simultaneously standing and playing with a top,119,0.014459790661931038,0.023822354152798653,0.014459790661931038,-9.043177762180221e-09,-20898.2421875,0.014048606157302856,0.01872176304459572,0.014048606157302856,0.0,-63044.25,0.1688622500000747,0.05427104199770838
sitting_and_Exchanging_Items_at_the_same_time_2_clip1,sitting and exchanging items at the same time,155,0.014459947124123573,0.023685118183493614,0.014459948055446148,2.2150157263922665e-08,-45497.45703125,0.013075136579573154,0.01610787957906723,0.013075136579573154,0.0,-111394.0703125,0.21361474999866914,0.05847287499636877
Dropped_Items_while_walking_1_clip1,dropped items while walking,122,0.014461522921919823,0.025405852124094963,0.014461522921919823,-8.260986561481332e-09,-17812.06640625,0.01652095839381218,0.02685263566672802,0.01652095839381218,0.0,-53084.51171875,0.11060950000000958,0.05884320799668785
Simultaneously_sitting_and_squeeze_fingers_clip1,simultaneously sitting and squeeze fingers,182,0.014468727633357048,0.0233896654099226,0.014468727633357048,2.3487572775593435e-08,-38817.3125,0.012899420224130154,0.015757152810692787,0.012899420224130154,0.0,-103481.984375,0.1693524580000485,0.058847374995821156
Simultaneously_Hand_touching_face_and_sitting_1_clip1,simultaneously hand touching face and sitting,178,0.014471860602498055,0.023975886404514313,0.014471861533820629,1.1527630405794298e-08,-38649.60546875,0.013128325343132019,0.01612355373799801,0.013128325343132019,0.0,-109199.34375,0.169340750000174,0.058184374996926636
Brushing_teeth_and_standing_at_the_same_time_clip1,brushing teeth and standing at the same time,230,0.014475795440375805,0.02371206320822239,0.014475795440375805,-9.608961626383916e-09,-74857.7109375,0.013039235025644302,0.01609092578291893,0.013039235025644302,0.0,-183931.921875,0.18954070799998135,0.06919804100471083
standing_during_Angry_expression_clip1,standing during angry expression,184,0.014483164995908737,0.023507339879870415,0.014483165927231312,-5.4520690184745035e-09,-14662.32421875,0.013898036442697048,0.018574107438325882,0.013898036442697048,0.0,-86897.8125,0.24692258299910463,0.05969854099384975
sitting_and_Nail_cutting_at_the_same_time_2_clip1,sitting and nail cutting at the same time,256,0.01448361948132515,0.023976048454642296,0.01448361948132515,-2.9731435091662206e-09,-35314.234375,0.01378348283469677,0.01819032058119774,0.01378348283469677,0.0,-96986.171875,0.2872836250026012,0.05303125000500586
Simultaneously_standing_and_Clasped_hands_clip1,simultaneously standing and clasped hands,156,0.01448658388108015,0.024191074073314667,0.014486582949757576,1.4019782668128755e-08,-26035.794921875,0.013545822352170944,0.01741253398358822,0.013545822352170944,0.0,-105132.40625,0.1496620839998286,0.059468874998856336
Hand_touches_neck_and_standing_at_the_same_time_clip1,hand touches neck and standing at the same time,214,0.014487170614302158,0.02421526238322258,0.014487172476947308,-1.6346128006716754e-08,-42097.58203125,0.013984154909849167,0.019254550337791443,0.013984154909849167,0.0,-108113.6640625,0.19539116700002523,0.06253662500239443
sitting_and_Hand_touches_arm_at_the_same_time_1_clip1,sitting and hand touches arm at the same time,158,0.014489245600998402,0.02382175624370575,0.014489245600998402,-4.737729764059395e-09,-39533.9296875,0.013406896963715553,0.016797658056020737,0.013406896963715553,0.0,-98458.09375,0.2079770410018682,0.06254420800541993
Dislike_while_sitting_clip1,dislike while sitting,150,0.014492570422589779,0.023603074252605438,0.01449256855994463,3.229669198745455e-09,-48637.1796875,0.012804773636162281,0.01572909764945507,0.012804773636162281,0.0,-108824.046875,0.14421054099989306,0.057726457991520874
standing_while_hands_behind_your_back_clip1,standing while hands behind your back,121,0.01449285913258791,0.02401268668472767,0.01449285913258791,1.3005185373060613e-08,-91940.2109375,0.013225660659372807,0.01640557497739792,0.013225660659372807,0.0,-189455.546875,0.16677124999841908,0.058872459005215205
sitting_while_Clench_your_fists_1_clip1,sitting while clench your fists,160,0.014502286911010742,0.023697175085544586,0.014502286911010742,-8.643494808779906e-09,-31764.74609375,0.013223722577095032,0.016582490876317024,0.013223722577095032,0.0,-97184.3671875,0.21658462499908637,0.057708665990503505
sitting_while_Surprised_1_clip1,sitting while surprised,171,0.014502800069749355,0.0244742501527071,0.014502800069749355,-3.399761139277757e-09,-31844.203125,0.014727247878909111,0.021987728774547577,0.014727247878909111,0.0,-73534.3125,0.22353829100029543,0.0593583750014659
Removing_the_hat_while_sitting_1_clip1,removing the hat while sitting,227,0.014503302983939648,0.024125367403030396,0.014503304846584797,3.145885330013698e-09,-46392.546875,0.013273673132061958,0.016482286155223846,0.013273673132061958,0.0,-123505.453125,0.2037161670000387,0.05969116699998267
Orchid_finger_while_sitting_clip1,orchid finger while sitting,158,0.014504186809062958,0.023658178746700287,0.014504186809062958,1.1434412527933091e-08,-49954.19140625,0.012706775218248367,0.015506478026509285,0.012706775218248367,0.0,-127978.8828125,0.1468971669999064,0.058975416992325336
standing_and_Number_10_at_the_same_time_1_clip1,standing and number 10 at the same time,156,0.01450552511960268,0.023908890783786774,0.01450552511960268,3.724884622968716e-09,-37684.875,0.01384479645639658,0.01772170141339302,0.01384479645639658,0.0,-100233.8671875,0.21733941700222204,0.05147541699989233
Simultaneously_walking_and_Holding_the_pill_1_clip1,simultaneously walking and holding the pill,180,0.014509185217320919,0.024936404079198837,0.014509186148643494,-2.833148382563877e-09,-29950.484375,0.016587242484092712,0.025551993399858475,0.016587242484092712,0.0,-77319.9296875,0.2298148330010008,0.055148416009615175
Writing_and_standing_at_the_same_time_1_clip1,writing and standing at the same time,190,0.014511100947856903,0.023654550313949585,0.014511100947856903,4.365711347986689e-09,-67053.5546875,0.013060902245342731,0.016127750277519226,0.013060902245342731,0.0,-169225.453125,0.2413915420002013,0.05675775000418071
Eating_and_sitting_at_the_same_time_1_clip1,eating and sitting at the same time,256,0.014516965486109257,0.023785104975104332,0.014516966417431831,4.6353738625271035e-09,-53340.85546875,0.0133400559425354,0.016599193215370178,0.0133400559425354,0.0,-132489.375,0.27559837500007234,0.054222292004851624
Simultaneously_Hand_touches_nose_and_sitting_clip1,simultaneously hand touches nose and sitting,158,0.01452057994902134,0.02385314740240574,0.01452057994902134,-3.694319072877761e-09,-47814.51953125,0.012875055894255638,0.015723826363682747,0.012875055894255638,0.0,-118518.203125,0.15159883300020738,0.055074624993721955
Throwing_while_sitting_clip1,throwing while sitting,256,0.01452120952308178,0.024442793801426888,0.014521208591759205,-1.1409796440986497e-09,-48293.55078125,0.013086248189210892,0.016180148348212242,0.013086248189210892,0.0,-126854.2109375,0.33339908299967647,0.058268584005418234
Sneezing_and_sitting_at_the_same_time_clip1,sneezing and sitting at the same time,215,0.014521528035402298,0.023856690153479576,0.014521528035402298,-1.7688968512175052e-08,-40200.3125,0.013395557180047035,0.016930079087615013,0.013395557180047035,0.0,-100759.453125,0.271232000002783,0.058062333991983905
Throwing_while_sitting_clip1,throwing while sitting,256,0.014527963474392891,0.024443676695227623,0.014527963474392891,-9.394220512604079e-09,-48328.3125,0.013076625764369965,0.016163762658834457,0.013076625764369965,0.0,-126914.453125,0.33339908299967647,0.060580916004255414
The_movement_of_crossing_the_index_fingers_of_both_hands_during_sitting_clip1,the movement of crossing the index fingers of both hands during sitting,156,0.014538165181875229,0.023794803768396378,0.014538166113197803,-2.1717202258741963e-08,-30552.36328125,0.013254037126898766,0.01650039106607437,0.013254037126898766,0.0,-84159.1015625,0.2150623750021623,0.06416975001047831
standing_and_Make_the_OK_gesture_at_the_same_time_1_clip1,standing and make the ok gesture at the same time,64,0.014539572410285473,0.023944132030010223,0.014539572410285473,2.162657608550944e-09,-14134.626953125,0.013511714525520802,0.01720709353685379,0.013511714525520802,0.0,-40362.40625,0.09696020800038241,0.06024887500097975
Both_hands_indicate_to_move_forward_while_standing_1_clip1,both hands indicate to move forward while standing,161,0.01454103272408247,0.02423713542521,0.014541031792759895,-6.819244613431863e-10,-59952.3828125,0.013179870322346687,0.016389472410082817,0.013179870322346687,0.0,-138828.875,0.15788283400002,0.04334979198756628
sitting_and_Nail_cutting_at_the_same_time_clip1,sitting and nail cutting at the same time,163,0.014543424360454082,0.02378268726170063,0.014543424360454082,-3.1939633160504854e-09,-40937.60546875,0.013111730106174946,0.01633385196328163,0.013111730106174946,0.0,-109948.7890625,0.21661374999894178,0.058374415995785967
Knocking_and_standing_at_the_same_time_clip1,knocking and standing at the same time,96,0.014543588273227215,0.024040527641773224,0.01454358734190464,3.0933497985330405e-09,-17917.53515625,0.013932950794696808,0.01824871078133583,0.013932950794696808,0.0,-50130.5078125,0.10610554200002298,0.08729162499366794
Angry_expression_and_standing_at_the_same_time_clip1,angry expression and standing at the same time,146,0.014548319391906261,0.023680372163653374,0.01454832125455141,-1.4637099310377266e-09,-64400.28515625,0.012885736301541328,0.015820635482668877,0.012885736301541328,0.0,-150422.53125,0.15080841600001804,0.04388075000315439
Simultaneously_Rock_Climbing_and_standing_1_clip1,simultaneously rock climbing and standing,210,0.014558196067810059,0.027684446424245834,0.014558196067810059,-5.413600234760452e-09,-25846.603515625,0.017431428655982018,0.03081074357032776,0.017431428655982018,0.0,-85597.6640625,0.19087312500005282,0.06473262500367127
sitting_while_Hand_touches_neck_clip1,sitting while hand touches neck,203,0.014560465700924397,0.02406351827085018,0.014560464769601822,1.8900280451816798e-08,-33432.6484375,0.013229310512542725,0.016495801508426666,0.013229310512542725,0.0,-97077.2265625,0.2706192080004257,0.06163683399790898
Playing_the_wind_and_sitting_at_the_same_time_clip1,playing the wind and sitting at the same time,129,0.014560550451278687,0.024052733555436134,0.014560551382601261,-2.759520612016786e-09,-27346.818359375,0.013402225449681282,0.016875755041837692,0.013402225449681282,0.0,-71889.65625,0.13036204200011525,0.05765137501293793
Hands_touching_eyes_while_sitting_clip1,hands touching eyes while sitting,256,0.014561436139047146,0.024148978292942047,0.014561434276401997,-9.926496957746167e-09,-40521.74609375,0.013083457946777344,0.016074324026703835,0.013083457946777344,0.0,-107553.140625,0.24355837500002053,0.0896290419914294
Salute_while_standing_clip1,salute while standing,141,0.014562816359102726,0.024785339832305908,0.014562814496457577,3.8277949698795055e-09,-19667.603515625,0.014534871093928814,0.021480683237314224,0.014534871093928814,0.0,-71992.3671875,0.14711337500011723,0.05266683400259353
Rotate_the_arm_during_sitting_clip1,rotate the arm during sitting,178,0.014565474353730679,0.024201149120926857,0.014565474353730679,1.4399776482321158e-08,-27764.12109375,0.017337879166007042,0.026117460802197456,0.017337879166007042,0.0,-71525.171875,0.16404704199999287,0.0581487500021467
sitting_during_Coin_Toss_clip1,sitting during coin toss,155,0.01456646528095007,0.023660020902752876,0.014566464349627495,-3.6869540753770025e-09,-36462.08984375,0.012911096215248108,0.015799539163708687,0.012911096215248108,0.0,-93838.3515625,0.21799595900301938,0.057923500004108064
sitting_during_Hand_touches_nose_clip1,sitting during hand touches nose,154,0.014566541649401188,0.02368648163974285,0.014566540718078613,1.1076142669708133e-08,-37057.42578125,0.013039853423833847,0.016159409657120705,0.013039853423833847,0.0,-86271.4375,0.20692341700123507,0.05815862499002833
Play_ball_with_both_hands_while_standing_1_clip1,play ball with both hands while standing,142,0.01457576360553503,0.025691723451018333,0.01457576360553503,5.1295669933892896e-09,-19747.728515625,0.019357800483703613,0.031288374215364456,0.019357800483703613,0.0,-57367.18359375,0.14193441699990217,0.05906962500012014
Hands_touching_eyes_while_sitting_clip1,hands touching eyes while sitting,256,0.014583264477550983,0.02419658564031124,0.014583264477550983,-2.2709318869829076e-08,-41706.94140625,0.01305836159735918,0.016041109338402748,0.01305836159735918,0.0,-110424.8671875,0.24355837500002053,0.059927750000497326
Simultaneously_Riding_the_Ferris_Wheel_and_sitting_clip1,simultaneously riding the ferris wheel and sitting,155,0.014583727344870567,0.023596642538905144,0.014583728276193142,6.9563474980327555e-09,-53428.90625,0.012658457271754742,0.015469525009393692,0.012658457271754742,0.0,-146758.171875,0.14527729100018405,0.058987374999560416
walking_during_Scrub_with_a_brush_clip1,walking during scrub with a brush,188,0.01458536647260189,0.02514776960015297,0.014585365541279316,-8.844166288213273e-09,-20251.865234375,0.017118453979492188,0.026775462552905083,0.017118453979492188,0.0,-68590.546875,0.24556795800162945,0.05412600000272505
Singing_while_walking_clip1,singing while walking,174,0.014590066857635975,0.024861924350261688,0.014590066857635975,1.7014025743833372e-08,-21414.462890625,0.01836640201508999,0.029090985655784607,0.01836640201508999,0.0,-58667.2578125,0.23361945799842943,0.057297957988339476
Drinking_through_a_straw_during_sitting_2_clip1,drinking through a straw during sitting,256,0.014590089209377766,0.023769406601786613,0.01459009014070034,-5.725425689107055e-10,-64986.203125,0.01277939509600401,0.01564100943505764,0.01277939509600401,0.0,-186513.859375,0.24993429200003447,0.06491945798916277
sad_during_sitting_clip1,sad during sitting,139,0.014591800048947334,0.023713134229183197,0.014591800048947334,4.58437093842079e-10,-56838.20703125,0.012661667540669441,0.015456407330930233,0.012661667540669441,0.0,-161078.6875,0.19099204200028908,0.05969679199915845
Reading_while_walking_clip1,reading while walking,216,0.014591972343623638,0.024675248190760612,0.014591972343623638,1.4765665135030304e-08,-30051.078125,0.016508836299180984,0.02461741492152214,0.016508836299180984,0.0,-79975.8671875,0.19851966599981097,0.05790800000249874
Eating_and_sitting_at_the_same_time_2_clip1,eating and sitting at the same time,256,0.014592769555747509,0.02420855313539505,0.014592769555747509,1.4844355966658895e-08,-88433.375,0.01310653891414404,0.016189279034733772,0.01310653891414404,0.0,-191312.703125,0.2710114170001816,0.0589953750022687
Simultaneously_Side_Kick_and_sitting_clip1,simultaneously side kick and sitting,119,0.014593969099223614,0.024510018527507782,0.014593970961868763,4.074535375764299e-09,-16373.0478515625,0.01817096211016178,0.027557941153645515,0.01817096211016178,0.0,-50584.828125,0.121612708000157,0.056326000005356036
Drinking_through_a_straw_during_sitting_2_clip1,drinking through a straw during sitting,256,0.01459459587931633,0.023772144690155983,0.01459459774196148,-1.2401557114571915e-08,-64937.80859375,0.012775231152772903,0.01563413441181183,0.012775231152772903,0.0,-186416.875,0.24993429200003447,0.055940417005331255
Simultaneously_Side_Kick_and_sitting_1_clip1,simultaneously side kick and sitting,211,0.014597930945456028,0.02418726310133934,0.014597930945456028,-3.407482740414025e-09,-37682.73046875,0.013070554472506046,0.016088945791125298,0.013070554472506046,0.0,-98206.8359375,0.1944681249997302,0.05250408400024753
sitting_and_Hand_touches_neck_at_the_same_time_3_clip1,sitting and hand touches neck at the same time,150,0.014609310775995255,0.02418169565498829,0.014609310775995255,1.1406552147263938e-08,-36807.1484375,0.013169275596737862,0.016241680830717087,0.013169275596737862,0.0,-80024.5234375,0.19373991700194892,0.054205790991545655
sitting_while_Cover_face_1_clip1,sitting while cover face,172,0.014611270278692245,0.02387046441435814,0.014611270278692245,-3.994806263563078e-09,-51753.93359375,0.0129850460216403,0.01596991904079914,0.0129850460216403,0.0,-125354.3359375,0.23151420800058986,0.061608957999851555
sitting_and_Nail_cutting_at_the_same_time_2_clip1,sitting and nail cutting at the same time,256,0.014615128748118877,0.024359337985515594,0.014615126885473728,8.452375688250413e-09,-33847.1171875,0.013931870460510254,0.018953567370772362,0.013931870460510254,0.0,-94533.390625,0.2872836250026012,0.0604372920060996
Taking_pictures_while_standing_clip1,taking pictures while standing,186,0.014615833759307861,0.023979855701327324,0.014615834690630436,-6.700385801750031e-10,-34800.12109375,0.012890422716736794,0.01602378487586975,0.012890422716736794,0.0,-105703.3203125,0.2665702500016778,0.056712624995270744
sitting_and_Raise_your_hand_to_speak_at_the_same_time_clip1,sitting and raise your hand to speak at the same time,154,0.014621097594499588,0.02514742873609066,0.014621097594499588,1.2986826058991596e-09,-24931.4296875,0.015793636441230774,0.02453465759754181,0.015793636441230774,0.0,-64472.828125,0.20258395799828577,0.054254749993560836
Hands_touching_head_and_sitting_at_the_same_time_clip1,hands touching head and sitting at the same time,216,0.014634559862315655,0.02441459707915783,0.014634557999670506,-8.498813208746014e-09,-35589.8203125,0.013412941247224808,0.01662779040634632,0.013412941247224808,0.0,-88803.390625,0.1765040410000438,0.05921758299518842
walking_during_Press_your_fingers_clip1,walking during press your fingers,191,0.014635724015533924,0.02493702620267868,0.014635724946856499,-1.713435726635737e-09,-11208.275390625,0.019071971997618675,0.030703919008374214,0.019071971997618675,0.0,-78448.2890625,0.20965287500075647,0.058705165996798314
Hand_touches_arm_while_sitting_2_clip1,hand touches arm while sitting,201,0.01464013196527958,0.02438974194228649,0.01464013196527958,3.9810315044519484e-09,-47298.71875,0.013003862462937832,0.015898296609520912,0.013003862462937832,0.0,-111567.2890625,0.18662254099990605,0.06127229199046269
Simultaneously_sitting_and_squeeze_fingers_1_clip1,simultaneously sitting and squeeze fingers,159,0.014645135030150414,0.023674193769693375,0.014645133167505264,-1.5276869769209611e-09,-80914.28125,0.012687982060015202,0.015483414754271507,0.012687982060015202,0.0,-178094.640625,0.14964166699974157,0.057233708997955546
Finger_click_interface_operation_during_walking_clip1,finger click interface operation during walking,168,0.014645573683083057,0.02430892363190651,0.014645573683083057,-1.1704848645877064e-08,-9845.5888671875,0.017935791984200478,0.02840019389986992,0.017935791984200478,0.0,-64453.7265625,0.15025204199992004,0.05923704199085478
standing_and_Hand_touches_neck_at_the_same_time_1_clip1,standing and hand touches neck at the same time,190,0.014649844728410244,0.02406959980726242,0.014649844728410244,-5.843343586775518e-10,-71179.0625,0.013112054206430912,0.01621457003057003,0.013112054206430912,0.0,-136434.828125,0.25991495800190023,0.06091333299991675
standing_and_Number_10_at_the_same_time_2_clip1,standing and number 10 at the same time,159,0.014650005847215652,0.02411220781505108,0.014650005847215652,1.0164140640256392e-08,-33220.09375,0.013609512709081173,0.017402084544301033,0.013609512709081173,0.0,-91722.3515625,0.22043337500144844,0.05902395799057558
Simultaneously_Hand_touching_face_and_sitting_2_clip1,simultaneously hand touching face and sitting,170,0.014650091528892517,0.024340646341443062,0.014650092460215092,7.678734870175674e-10,-28032.76171875,0.012891423888504505,0.015731729567050934,0.012891423888504505,0.0,-83974.328125,0.1534634160002497,0.05385670799296349
sad_during_walking_clip1,sad during walking,168,0.014650123193860054,0.02536388672888279,0.01465012226253748,9.009252788239053e-10,-12675.4833984375,0.018861528486013412,0.03062695637345314,0.018861528486013412,0.0,-63191.20703125,0.21977700000206823,0.05426083299971651
Twist_the_waist_and_walking_at_the_same_time_1_clip1,twist the waist and walking at the same time,256,0.014650141820311546,0.02517232857644558,0.014650140888988972,1.6812303771374104e-09,-38190.5703125,0.0177997387945652,0.027883702889084816,0.0177997387945652,0.0,-99146.9140625,0.3757074589993863,0.05815762499696575
Nodding_and_sitting_at_the_same_time_clip1,nodding and sitting at the same time,133,0.014652547426521778,0.023869726806879044,0.014652547426521778,4.557624944112604e-09,-44815.05859375,0.012724890373647213,0.015510676428675652,0.012724890373647213,0.0,-104884.203125,0.12805054199998267,0.05860749998828396
sitting_and_Nail_cutting_at_the_same_time_3_clip1,sitting and nail cutting at the same time,176,0.014655140228569508,0.024021266028285027,0.014655140228569508,-5.466138208731763e-09,-31649.265625,0.01388278603553772,0.018992489203810692,0.01388278603553772,0.0,-87909.875,0.22930066700064344,0.06011662501259707
sitting_during_Getting_up_1_clip1,sitting during getting up,230,0.014655646868050098,0.02500108815729618,0.014655646868050098,-1.5686616450238944e-09,-31867.427734375,0.015652043744921684,0.02348647080361843,0.015652043744921684,0.0,-89122.46875,0.27767291700001806,0.05085800000233576
standing_and_Make_the_OK_gesture_at_the_same_time_clip1,standing and make the ok gesture at the same time,135,0.014656968414783478,0.024083781987428665,0.014656968414783478,-1.1238351582676387e-08,-57801.1796875,0.01333810854703188,0.016773730516433716,0.01333810854703188,0.0,-124041.984375,0.18176266700174892,0.047538541999529116
walking_while_Tear_paper_clip1,walking while tear paper,187,0.014657028950750828,0.024565212428569794,0.014657028950750828,6.306056121729853e-09,-22545.998046875,0.017741793766617775,0.026549439877271652,0.017741793766617775,0.0,-73742.46875,0.24743462500191526,0.05705425000633113
Sneezing_and_walking_at_the_same_time_1_clip1,sneezing and walking at the same time,177,0.01465713419020176,0.02517029643058777,0.01465713419020176,-1.4676045267947302e-08,-24248.794921875,0.015802279114723206,0.02430020645260811,0.015802279114723206,0.0,-69070.7890625,0.22217345800163457,0.06497108298935927
sitting_while_Playing_the_flute_clip1,sitting while playing the flute,152,0.014666174538433552,0.024014316499233246,0.014666174538433552,5.678988390656059e-09,-30151.609375,0.013125601224601269,0.01650283671915531,0.013125601224601269,0.0,-71646.578125,0.20764366699950187,0.05810850000125356
sitting_during_Pointing_at_something_clip1,sitting during pointing at something,142,0.014667242765426636,0.024554315954446793,0.014667242765426636,5.073199638161441e-10,-18719.78515625,0.014057338237762451,0.018656715750694275,0.014057338237762451,0.0,-55503.83203125,0.19487595900136512,0.0604274999932386
standing_while_hands_behind_your_back_1_clip1,standing while hands behind your back,104,0.014672031626105309,0.02427465282380581,0.01467202976346016,-1.97297977955202e-09,-140850.390625,0.013022415339946747,0.016040904447436333,0.013022415339946747,0.0,-263772.65625,0.14211745799912023,0.05264208299922757
sitting_and_Nail_cutting_at_the_same_time_1_clip1,sitting and nail cutting at the same time,256,0.014673943631350994,0.024021361023187637,0.01467394270002842,2.444331492768015e-08,-59059.95703125,0.01278400607407093,0.01561353262513876,0.01278400607407093,0.0,-146502.140625,0.3670645420024812,0.05547337500320282
Grasping_Objects_and_walking_at_the_same_time_clip1,grasping objects and walking at the same time,256,0.014675848186016083,0.02464476227760315,0.014675847254693508,-8.671735329812691e-09,-30525.232421875,0.01797979138791561,0.02793915383517742,0.01797979138791561,0.0,-85038.4140625,0.22978420799995547,0.055492041996330954
Calling_and_standing_at_the_same_time_clip1,calling and standing at the same time,181,0.014678053557872772,0.024239037185907364,0.014678053557872772,-7.00212376969489e-09,-39530.4921875,0.013011736795306206,0.016005078330636024,0.013011736795306206,0.0,-93527.3125,0.17254583400000456,0.06976625000243075
Simultaneously_Stomping_and_standing_clip1,simultaneously stomping and standing,155,0.01468308363109827,0.025563828647136688,0.01468308363109827,-6.3000622496645065e-09,-19324.818359375,0.018646420910954475,0.030385924503207207,0.018646420910954475,0.0,-63440.21875,0.1332867090000036,0.05471637500158977
sitting_and_Nail_cutting_at_the_same_time_1_clip1,sitting and nail cutting at the same time,256,0.014683823101222515,0.024028168991208076,0.014683823101222515,2.0060346272998686e-08,-44581.4296875,0.012822838500142097,0.015741389244794846,0.012822838500142097,0.0,-127081.953125,0.3670645420024812,0.05934883300506044
Number_14_while_sitting_1_clip1,number 14 while sitting,164,0.014685682952404022,0.02493518404662609,0.014685682952404022,-1.6010213599315648e-08,-40855.3515625,0.013067350722849369,0.016101112589240074,0.013067350722849369,0.0,-105250.515625,0.14971483399995122,0.054913334010052495
Press_your_fingers_during_walking_1_clip1,press your fingers during walking,148,0.014689070172607899,0.02570425160229206,0.01468906830996275,8.962893760511292e-10,-11492.28515625,0.017632629722356796,0.029418105259537697,0.017632629722356796,0.0,-64125.828125,0.14330745899997055,0.06610475000343286
Simultaneously_Hand_touching_face_and_sitting_3_clip1,simultaneously hand touching face and sitting,216,0.01469013374298811,0.024460317566990852,0.01469013374298811,1.1779152764290757e-08,-31796.869140625,0.012919731438159943,0.015908299013972282,0.012919731438159943,0.0,-109557.8828125,0.18772383399982573,0.05733729200437665
Simultaneously_Hand_touches_neck_and_walking_clip1,simultaneously hand touches neck and walking,211,0.014692552387714386,0.025097014382481575,0.014692554250359535,-6.682494113618986e-09,-21601.646484375,0.01872061938047409,0.02956041507422924,0.01872061938047409,0.0,-68679.1953125,0.18698379199986448,0.06601554199005477
Wear_gloves_and_walking_at_the_same_time_clip1,wear gloves and walking at the same time,256,0.014693552628159523,0.025286555290222168,0.014693552628159523,1.8519672906336382e-08,-32289.822265625,0.017687799409031868,0.027594786137342453,0.017687799409031868,0.0,-94486.9296875,0.3425418750011886,0.05863045800651889
Grasping_Objects_and_walking_at_the_same_time_clip1,grasping objects and walking at the same time,256,0.014700678177177906,0.024711722508072853,0.014700676314532757,-1.2043466668387737e-08,-31469.677734375,0.017879938706755638,0.027757590636610985,0.017879938706755638,0.0,-87160.5234375,0.22978420799995547,0.04629262500384357
standing_and_Number_10_at_the_same_time_clip1,standing and number 10 at the same time,227,0.014703743159770966,0.024229135364294052,0.014703743159770966,-1.406896643629807e-08,-77057.0234375,0.013490622863173485,0.016939818859100342,0.013490622863173485,0.0,-152765.734375,0.2864650839983369,0.05773287500778679
